,Date,Favourites,Retweets,Timezone,Compound,Positive,Neutral,Negative,Physical Health,Learning and Career,Mental Wellbeing,Finances,Relationships,Travel and Holidays,Five or more favourites
7442,Mon Jan 02 23:40:12 +0000 2017,0,0,,-0.296,0.0,0.732,0.268,0,0,0,0,0,0,0
7443,Mon Jan 02 23:40:12 +0000 2017,1,0,,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0
7444,Mon Jan 02 23:40:08 +0000 2017,0,0,Quito,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
7445,Mon Jan 02 23:40:01 +0000 2017,0,0,,0.8016,0.353,0.647,0.0,0,1,1,0,0,0,0
7446,Mon Jan 02 23:39:54 +0000 2017,11,1,America/Chicago,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1
7447,Mon Jan 02 23:39:52 +0000 2017,1,0,,-0.4588,0.0,0.8,0.2,0,0,0,0,0,0,0
7448,Mon Jan 02 23:39:51 +0000 2017,11,0,,0.2755,0.132,0.772,0.096,0,1,0,0,0,0,1
7449,Mon Jan 02 23:39:50 +0000 2017,0,0,,-0.5106,0.0,0.645,0.355,0,1,0,0,0,0,0
7450,Mon Jan 02 23:39:49 +0000 2017,0,0,London,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
7451,Mon Jan 02 23:39:49 +0000 2017,0,0,Sydney,0.4588,0.333,0.667,0.0,0,0,0,0,0,0,0
7452,Mon Jan 02 23:39:47 +0000 2017,1,0,Central Time (US & Canada),0.2023,0.294,0.49,0.216,0,0,0,0,0,0,0
7453,Mon Jan 02 23:39:46 +0000 2017,0,0,Pacific Time (US & Canada),0.6705,0.297,0.703,0.0,0,0,0,0,0,0,0
7454,Mon Jan 02 23:39:39 +0000 2017,1,0,,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
7455,Mon Jan 02 23:39:39 +0000 2017,0,0,Pacific Time (US & Canada),0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
7456,Mon Jan 02 23:39:38 +0000 2017,0,0,,0.0,0.0,1.0,0.0,0,0,0,0,1,0,0
7457,Mon Jan 02 23:39:38 +0000 2017,2,0,,-0.7717,0.0,0.645,0.355,0,0,0,0,0,0,0
7458,Mon Jan 02 23:39:35 +0000 2017,8,0,Pacific Time (US & Canada),0.0,0.0,1.0,0.0,0,0,0,0,0,0,1
7459,Mon Jan 02 23:39:35 +0000 2017,1,0,Central Time (US & Canada),-0.5574,0.0,0.859,0.141,0,1,0,0,0,0,0
7460,Mon Jan 02 23:39:33 +0000 2017,15,0,Mountain Time (US & Canada),-0.1027,0.0,0.947,0.053,0,0,0,0,0,0,1
7461,Mon Jan 02 23:39:28 +0000 2017,1,0,Eastern Time (US & Canada),-0.7096,0.0,0.742,0.258,1,0,0,0,0,0,0
7462,Mon Jan 02 23:39:21 +0000 2017,4,0,,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
7463,Mon Jan 02 23:39:18 +0000 2017,6,0,America/New_York,0.4588,0.279,0.588,0.132,0,0,0,0,0,0,1
7464,Mon Jan 02 23:39:04 +0000 2017,1,0,Eastern Time (US & Canada),0.5244,0.133,0.867,0.0,0,0,0,0,0,0,0
7465,Mon Jan 02 23:39:00 +0000 2017,0,0,,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
7466,Mon Jan 02 23:38:59 +0000 2017,0,0,,-0.34,0.0,0.745,0.255,0,0,0,0,0,0,0
7467,Mon Jan 02 23:38:58 +0000 2017,19,8,,-0.5574,0.0,0.625,0.375,0,0,0,0,0,0,1
7468,Mon Jan 02 23:38:52 +0000 2017,0,0,Pacific Time (US & Canada),0.0,0.0,1.0,0.0,1,0,0,0,0,0,0
7469,Mon Jan 02 23:38:50 +0000 2017,10,0,,-0.2755,0.0,0.922,0.078,0,0,0,0,0,0,1
7470,Mon Jan 02 23:38:47 +0000 2017,0,0,,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
7471,Mon Jan 02 23:38:40 +0000 2017,0,0,Pacific Time (US & Canada),0.3818,0.178,0.822,0.0,1,0,0,0,0,0,0
7472,Mon Jan 02 23:38:34 +0000 2017,5,0,New Caledonia,0.0,0.0,1.0,0.0,0,0,0,0,1,0,1
7473,Mon Jan 02 23:38:29 +0000 2017,0,0,London,-0.8016,0.0,0.715,0.285,0,0,0,0,0,0,0
7474,Mon Jan 02 23:38:26 +0000 2017,3,0,,-0.5423,0.0,0.696,0.304,0,0,0,0,0,0,0
7475,Mon Jan 02 23:38:23 +0000 2017,0,0,Pacific Time (US & Canada),0.4404,0.244,0.756,0.0,0,0,0,0,0,0,0
7476,Mon Jan 02 23:38:20 +0000 2017,2,0,Atlantic Time (Canada),-0.7506,0.0,0.701,0.299,0,0,0,0,0,0,0
7477,Mon Jan 02 23:38:20 +0000 2017,15,1,Eastern Time (US & Canada),0.5093,0.136,0.864,0.0,0,0,0,1,0,0,1
7478,Mon Jan 02 23:38:19 +0000 2017,0,0,,0.431,0.222,0.778,0.0,0,0,0,0,0,0,0
7479,Mon Jan 02 23:38:17 +0000 2017,0,0,Pacific Time (US & Canada),0.4199,0.202,0.798,0.0,0,0,0,0,0,0,0
7480,Mon Jan 02 23:38:17 +0000 2017,0,0,Kyiv,0.3182,0.15,0.85,0.0,0,0,0,0,0,0,0
7481,Mon Jan 02 23:38:15 +0000 2017,0,0,Eastern Time (US & Canada),-0.4939,0.0,0.802,0.198,0,0,0,0,0,0,0
7482,Mon Jan 02 23:38:15 +0000 2017,3,4,,0.0258,0.179,0.597,0.224,0,0,1,0,0,0,0
7483,Mon Jan 02 23:38:11 +0000 2017,30,5,,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1
7484,Mon Jan 02 23:38:02 +0000 2017,0,0,Eastern Time (US & Canada),-0.25,0.0,0.913,0.087,0,0,0,0,0,0,0
7485,Mon Jan 02 23:38:00 +0000 2017,1,0,,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
7486,Mon Jan 02 23:37:58 +0000 2017,3,0,Pacific Time (US & Canada),-0.6103,0.0,0.765,0.235,0,0,0,0,0,0,0
7487,Mon Jan 02 23:37:57 +0000 2017,0,0,Pacific Time (US & Canada),-0.8205,0.0,0.726,0.274,0,1,0,0,0,0,0
7488,Mon Jan 02 23:37:56 +0000 2017,1,0,Pacific Time (US & Canada),-0.25,0.132,0.637,0.23,0,0,0,0,0,0,0
7489,Mon Jan 02 23:37:49 +0000 2017,0,0,,-0.4215,0.0,0.833,0.167,0,0,0,0,0,0,0
7490,Mon Jan 02 23:37:45 +0000 2017,2,0,,0.0,0.0,1.0,0.0,0,0,0,1,0,0,0
7491,Mon Jan 02 23:37:43 +0000 2017,4,0,Amsterdam,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
7492,Mon Jan 02 23:37:36 +0000 2017,1,0,Amsterdam,-0.296,0.0,0.694,0.306,0,0,0,0,0,0,0
7493,Mon Jan 02 23:37:29 +0000 2017,1,0,,0.3818,0.148,0.852,0.0,0,0,0,0,0,0,0
7494,Mon Jan 02 23:37:29 +0000 2017,0,0,,0.4404,0.195,0.805,0.0,0,0,0,0,0,0,0
7495,Mon Jan 02 23:37:21 +0000 2017,3,0,Eastern Time (US & Canada),0.7469,0.271,0.67,0.059,0,0,0,0,1,0,0
7496,Mon Jan 02 23:37:15 +0000 2017,0,0,Hawaii,-0.296,0.0,0.784,0.216,0,0,0,0,0,0,0
7497,Mon Jan 02 23:37:15 +0000 2017,1,0,Central Time (US & Canada),0.296,0.109,0.891,0.0,0,0,0,0,0,0,0
7498,Mon Jan 02 23:37:04 +0000 2017,0,0,Central Time (US & Canada),-0.5473,0.0,0.856,0.144,0,0,0,0,1,0,0
7499,Mon Jan 02 23:37:03 +0000 2017,35,12,Central Time (US & Canada),-0.2411,0.0,0.859,0.141,0,0,0,0,0,0,1
7500,Mon Jan 02 23:37:03 +0000 2017,9,0,Pacific Time (US & Canada),-0.1779,0.187,0.526,0.287,0,0,0,0,0,0,1
7501,Mon Jan 02 23:37:03 +0000 2017,9,5,,0.4215,0.141,0.859,0.0,0,0,0,0,0,0,1
7502,Mon Jan 02 23:36:59 +0000 2017,15,0,Central Time (US & Canada),0.4902,0.196,0.804,0.0,0,1,0,0,1,0,1
7503,Mon Jan 02 23:36:57 +0000 2017,6,0,Eastern Time (US & Canada),0.0,0.0,1.0,0.0,0,0,0,0,0,0,1
7504,Mon Jan 02 23:36:53 +0000 2017,231,98,Atlantic Time (Canada),0.0,0.0,1.0,0.0,0,0,0,0,0,0,1
7505,Mon Jan 02 23:36:52 +0000 2017,2,2,Quito,-0.4019,0.0,0.828,0.172,0,0,0,0,0,0,0
7506,Mon Jan 02 23:36:48 +0000 2017,3,0,,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
7507,Mon Jan 02 23:36:48 +0000 2017,0,1,,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
7508,Mon Jan 02 23:36:48 +0000 2017,0,0,Pacific Time (US & Canada),0.7402,0.266,0.678,0.056,0,0,0,1,0,0,0
7509,Mon Jan 02 23:36:40 +0000 2017,0,0,Pacific Time (US & Canada),0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
7510,Mon Jan 02 23:36:30 +0000 2017,9,2,Pacific Time (US & Canada),0.0772,0.157,0.843,0.0,0,0,0,0,0,0,1
7511,Mon Jan 02 23:36:27 +0000 2017,1,0,Central Time (US & Canada),0.3543,0.239,0.624,0.137,0,0,0,0,0,0,0
7512,Mon Jan 02 23:36:27 +0000 2017,0,0,Mountain Time (US & Canada),0.5994,0.214,0.786,0.0,0,0,0,0,1,0,0
7513,Mon Jan 02 23:36:20 +0000 2017,0,0,,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
7514,Mon Jan 02 23:36:06 +0000 2017,2,0,Atlantic Time (Canada),0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
7515,Mon Jan 02 23:36:03 +0000 2017,0,0,,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
7516,Mon Jan 02 23:36:01 +0000 2017,0,0,,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
7517,Mon Jan 02 23:36:01 +0000 2017,2,3,Mountain Time (US & Canada),0.3818,0.167,0.833,0.0,0,0,0,0,0,0,0
7518,Mon Jan 02 23:35:59 +0000 2017,9,0,,0.0,0.0,1.0,0.0,1,0,0,0,1,0,1
7519,Mon Jan 02 23:35:46 +0000 2017,0,0,Amsterdam,0.6588,0.423,0.577,0.0,0,0,0,0,0,0,0
7520,Mon Jan 02 23:35:40 +0000 2017,2,0,Paris,0.4926,0.158,0.842,0.0,1,1,0,0,1,0,0
7521,Mon Jan 02 23:35:32 +0000 2017,0,0,,0.1915,0.172,0.699,0.128,0,0,0,0,0,0,0
7522,Mon Jan 02 23:35:31 +0000 2017,6,0,Atlantic Time (Canada),-0.6597,0.0,0.632,0.368,0,0,0,0,0,0,1
7523,Mon Jan 02 23:35:28 +0000 2017,0,0,Pacific Time (US & Canada),0.8083,0.328,0.672,0.0,0,0,1,0,0,0,0
7524,Mon Jan 02 23:35:28 +0000 2017,0,0,Sydney,0.0,0.0,1.0,0.0,0,1,0,0,0,0,0
7525,Mon Jan 02 23:35:25 +0000 2017,0,0,Amsterdam,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
7526,Mon Jan 02 23:35:24 +0000 2017,3,2,,-0.8225,0.0,0.678,0.322,0,0,0,0,0,0,0
7527,Mon Jan 02 23:35:18 +0000 2017,1,0,,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
7528,Mon Jan 02 23:35:17 +0000 2017,6,1,Pacific Time (US & Canada),0.4215,0.237,0.763,0.0,0,0,0,0,0,0,1
7529,Mon Jan 02 23:35:16 +0000 2017,8,0,Pacific Time (US & Canada),0.3382,0.127,0.793,0.079,0,0,0,0,0,0,1
7530,Mon Jan 02 23:35:08 +0000 2017,4,0,Eastern Time (US & Canada),0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
7531,Mon Jan 02 23:35:07 +0000 2017,1,1,Central Time (US & Canada),0.7506,0.363,0.637,0.0,1,0,1,0,0,0,0
7532,Mon Jan 02 23:35:06 +0000 2017,0,0,Atlantic Time (Canada),0.4696,0.161,0.839,0.0,0,0,0,0,0,0,0
7533,Mon Jan 02 23:35:01 +0000 2017,1,0,Eastern Time (US & Canada),0.4215,0.237,0.763,0.0,0,0,0,0,0,0,0
7534,Mon Jan 02 23:34:59 +0000 2017,0,0,,-0.743,0.0,0.526,0.474,0,1,0,0,0,0,0
7535,Mon Jan 02 23:34:56 +0000 2017,0,0,America/Los_Angeles,-0.5267,0.0,0.746,0.254,0,0,0,0,0,0,0
7536,Mon Jan 02 23:34:54 +0000 2017,0,0,Quito,0.828,0.325,0.675,0.0,0,0,0,0,0,0,0
7537,Mon Jan 02 23:34:54 +0000 2017,10,0,Eastern Time (US & Canada),0.0258,0.064,0.936,0.0,1,0,0,0,0,0,1
7538,Mon Jan 02 23:34:47 +0000 2017,1,0,,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
7539,Mon Jan 02 23:34:46 +0000 2017,0,0,Pacific Time (US & Canada),0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
7540,Mon Jan 02 23:34:45 +0000 2017,1,0,,0.4404,0.42,0.58,0.0,0,0,0,0,0,0,0
7541,Mon Jan 02 23:34:44 +0000 2017,4,2,,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
7542,Mon Jan 02 23:34:44 +0000 2017,3,3,Pacific Time (US & Canada),0.3818,0.302,0.698,0.0,0,0,0,0,0,0,0
7543,Mon Jan 02 23:34:43 +0000 2017,0,0,Central Time (US & Canada),0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
7544,Mon Jan 02 23:34:37 +0000 2017,1,0,Eastern Time (US & Canada),0.3182,0.126,0.874,0.0,1,0,0,0,0,0,0
7545,Mon Jan 02 23:34:36 +0000 2017,1,0,Eastern Time (US & Canada),0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
7546,Mon Jan 02 23:34:32 +0000 2017,3,2,Eastern Time (US & Canada),0.2254,0.249,0.54,0.212,0,0,0,0,0,0,0
7547,Mon Jan 02 23:34:32 +0000 2017,0,0,Pacific Time (US & Canada),-0.5848,0.0,0.678,0.322,0,0,0,0,0,0,0
7548,Mon Jan 02 23:34:28 +0000 2017,7,2,Pacific Time (US & Canada),0.0,0.0,1.0,0.0,0,1,0,0,0,0,1
7549,Mon Jan 02 23:34:19 +0000 2017,0,0,Sydney,0.0,0.0,1.0,0.0,0,1,0,0,0,0,0
7550,Mon Jan 02 23:34:17 +0000 2017,0,1,Quito,-0.296,0.0,0.864,0.136,1,0,0,0,0,0,0
7551,Mon Jan 02 23:34:14 +0000 2017,4,4,Pacific Time (US & Canada),0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
7552,Mon Jan 02 23:34:14 +0000 2017,1,0,,0.0,0.0,1.0,0.0,0,1,0,0,0,0,0
7553,Mon Jan 02 23:34:12 +0000 2017,0,0,,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
7554,Mon Jan 02 23:34:05 +0000 2017,0,0,Mountain Time (US & Canada),-0.296,0.0,0.82,0.18,0,0,0,0,0,0,0
7555,Mon Jan 02 23:33:58 +0000 2017,1,0,Mountain Time (US & Canada),0.5267,0.298,0.702,0.0,0,0,0,0,0,0,0
7556,Mon Jan 02 23:33:57 +0000 2017,28,5,Alaska,-0.8275,0.0,0.722,0.278,0,0,0,0,0,0,1
7557,Mon Jan 02 23:33:53 +0000 2017,1,0,Amsterdam,-0.5423,0.0,0.857,0.143,0,0,0,0,0,0,0
7558,Mon Jan 02 23:33:51 +0000 2017,1,0,,0.8361,0.553,0.447,0.0,0,0,0,0,0,0,0
7559,Mon Jan 02 23:33:50 +0000 2017,5,0,Pacific Time (US & Canada),-0.2263,0.09,0.759,0.152,0,0,0,0,0,0,1
7560,Mon Jan 02 23:33:49 +0000 2017,0,0,London,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
7561,Mon Jan 02 23:33:40 +0000 2017,0,0,,-0.34,0.0,0.769,0.231,0,1,0,0,0,0,0
7562,Mon Jan 02 23:33:38 +0000 2017,0,0,Hawaii,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
7563,Mon Jan 02 23:33:38 +0000 2017,0,0,Melbourne,0.8122,0.318,0.682,0.0,0,0,0,0,0,0,0
7564,Mon Jan 02 23:33:36 +0000 2017,3,0,,0.5966,0.212,0.723,0.064,0,0,1,0,0,0,0
7565,Mon Jan 02 23:33:34 +0000 2017,1,0,Quito,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
7566,Mon Jan 02 23:33:34 +0000 2017,8,0,,-0.802,0.178,0.414,0.408,0,0,0,0,0,0,1
7567,Mon Jan 02 23:33:29 +0000 2017,1,0,Melbourne,-0.0258,0.112,0.772,0.116,0,0,0,0,1,0,0
7568,Mon Jan 02 23:33:29 +0000 2017,1,0,Central Time (US & Canada),0.4404,0.367,0.633,0.0,0,0,0,0,0,0,0
7569,Mon Jan 02 23:33:24 +0000 2017,0,0,Jakarta,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
7570,Mon Jan 02 23:33:24 +0000 2017,0,0,,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
7571,Mon Jan 02 23:33:24 +0000 2017,4,0,,0.7836,0.346,0.654,0.0,0,0,1,0,0,0,0
7572,Mon Jan 02 23:33:23 +0000 2017,2,0,Pacific Time (US & Canada),0.3724,0.242,0.758,0.0,0,0,0,0,0,0,0
7573,Mon Jan 02 23:33:22 +0000 2017,0,1,Pacific Time (US & Canada),0.4215,0.118,0.882,0.0,1,0,0,0,0,0,0
7574,Mon Jan 02 23:33:22 +0000 2017,7,0,Atlantic Time (Canada),-0.2023,0.0,0.893,0.107,1,0,0,0,0,0,1
7575,Mon Jan 02 23:33:21 +0000 2017,0,0,Pacific Time (US & Canada),0.5859,0.174,0.826,0.0,0,0,0,0,0,0,0
7576,Mon Jan 02 23:33:19 +0000 2017,8,2,,0.3818,0.14,0.86,0.0,0,0,0,0,0,0,1
7577,Mon Jan 02 23:33:19 +0000 2017,2,0,Pacific Time (US & Canada),0.0,0.0,1.0,0.0,0,1,0,0,0,0,0
7578,Mon Jan 02 23:33:15 +0000 2017,2,0,,0.0,0.0,1.0,0.0,0,0,0,0,1,0,0
7579,Mon Jan 02 23:33:11 +0000 2017,0,0,,-0.4404,0.0,0.86,0.14,0,0,0,0,0,0,0
7580,Mon Jan 02 23:33:06 +0000 2017,8,1,Central Time (US & Canada),0.5928,0.235,0.684,0.08,0,0,0,0,0,0,1
7581,Mon Jan 02 23:33:06 +0000 2017,0,0,Monrovia,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
7582,Mon Jan 02 23:33:04 +0000 2017,1,0,,-0.296,0.0,0.833,0.167,0,0,0,0,0,0,0
7583,Mon Jan 02 23:32:59 +0000 2017,0,0,Eastern Time (US & Canada),-0.4019,0.0,0.787,0.213,0,0,0,0,0,0,0
7584,Mon Jan 02 23:32:58 +0000 2017,0,0,,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
7585,Mon Jan 02 23:32:58 +0000 2017,0,0,Eastern Time (US & Canada),0.7264,0.319,0.681,0.0,1,0,1,0,0,0,0
7586,Mon Jan 02 23:32:55 +0000 2017,3,0,,0.1397,0.114,0.886,0.0,0,1,0,0,0,0,0
7587,Mon Jan 02 23:32:54 +0000 2017,0,0,Atlantic Time (Canada),0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
7588,Mon Jan 02 23:32:52 +0000 2017,0,0,Pacific Time (US & Canada),0.0,0.0,1.0,0.0,0,1,1,0,0,0,0
7589,Mon Jan 02 23:32:50 +0000 2017,0,0,Asia/Manila,0.6514,0.382,0.618,0.0,0,0,0,0,0,0,0
7590,Mon Jan 02 23:32:45 +0000 2017,0,2,,0.4404,0.121,0.879,0.0,0,0,0,0,0,0,0
7591,Mon Jan 02 23:32:40 +0000 2017,4,0,,-0.7515,0.075,0.635,0.29,0,0,0,0,1,0,0
7592,Mon Jan 02 23:32:39 +0000 2017,0,0,,0.575,0.293,0.707,0.0,0,1,0,0,0,0,0
7593,Mon Jan 02 23:32:37 +0000 2017,5,7,,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1
7594,Mon Jan 02 23:32:36 +0000 2017,1,0,London,0.2263,0.066,0.934,0.0,0,0,0,0,0,0,0
7595,Mon Jan 02 23:32:27 +0000 2017,0,0,Pacific Time (US & Canada),-0.8922,0.0,0.663,0.337,0,0,0,0,0,0,0
7596,Mon Jan 02 23:32:23 +0000 2017,29,29,,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1
7597,Mon Jan 02 23:32:20 +0000 2017,6,0,,-0.34,0.0,0.844,0.156,0,0,0,0,0,0,1
7598,Mon Jan 02 23:32:12 +0000 2017,2,0,,0.3695,0.193,0.69,0.117,0,0,0,0,1,0,0
7599,Mon Jan 02 23:32:04 +0000 2017,0,0,Amsterdam,0.0,0.0,1.0,0.0,0,0,1,0,0,0,0
7600,Mon Jan 02 23:32:03 +0000 2017,2,1,Quito,0.0,0.0,1.0,0.0,0,0,0,0,0,1,0
7601,Mon Jan 02 23:31:45 +0000 2017,1,0,London,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
7602,Mon Jan 02 23:31:45 +0000 2017,1,0,,0.4404,0.153,0.847,0.0,0,0,0,0,0,0,0
7603,Mon Jan 02 23:31:39 +0000 2017,5,0,,0.0772,0.051,0.949,0.0,0,0,0,0,1,0,1
7604,Mon Jan 02 23:31:36 +0000 2017,3,0,Brisbane,-0.0772,0.048,0.892,0.059,0,0,0,0,0,0,0
7605,Mon Jan 02 23:31:25 +0000 2017,20,11,,0.4696,0.38,0.62,0.0,0,0,0,0,0,0,1
7606,Mon Jan 02 23:31:25 +0000 2017,0,0,Eastern Time (US & Canada),-0.3875,0.0,0.884,0.116,0,0,0,0,0,0,0
7607,Mon Jan 02 23:31:25 +0000 2017,2,1,,0.0,0.0,1.0,0.0,0,0,1,0,0,0,0
7608,Mon Jan 02 23:31:22 +0000 2017,0,0,Central Time (US & Canada),0.7063,0.196,0.804,0.0,0,0,0,0,0,0,0
7609,Mon Jan 02 23:31:10 +0000 2017,2,0,Central Time (US & Canada),0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
7610,Mon Jan 02 23:31:10 +0000 2017,0,0,Pacific Time (US & Canada),0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
7611,Mon Jan 02 23:31:08 +0000 2017,0,0,Pacific Time (US & Canada),0.0,0.0,1.0,0.0,1,0,0,0,0,0,0
7612,Mon Jan 02 23:31:04 +0000 2017,1,0,Eastern Time (US & Canada),0.0,0.0,1.0,0.0,1,0,0,0,0,0,0
7613,Mon Jan 02 23:31:04 +0000 2017,0,0,Arizona,0.0,0.0,1.0,0.0,0,0,0,1,0,0,0
7614,Mon Jan 02 23:30:59 +0000 2017,0,0,Pacific Time (US & Canada),0.0,0.0,1.0,0.0,1,0,0,0,0,0,0
7615,Mon Jan 02 23:30:55 +0000 2017,0,0,Eastern Time (US & Canada),0.4215,0.318,0.682,0.0,0,0,0,0,0,0,0
7616,Mon Jan 02 23:30:52 +0000 2017,2,0,Pacific Time (US & Canada),0.0,0.0,1.0,0.0,0,0,0,0,1,0,0
7617,Mon Jan 02 23:30:52 +0000 2017,0,0,Eastern Time (US & Canada),0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
7618,Mon Jan 02 23:30:51 +0000 2017,1,0,Central Time (US & Canada),0.7339,0.306,0.694,0.0,0,0,0,0,0,0,0
7619,Mon Jan 02 23:30:51 +0000 2017,0,0,London,0.1154,0.1,0.9,0.0,0,0,0,0,0,0,0
7620,Mon Jan 02 23:30:50 +0000 2017,17,3,,0.2344,0.258,0.482,0.26,0,0,0,0,0,0,1
7621,Mon Jan 02 23:30:49 +0000 2017,1,0,Amsterdam,0.4404,0.163,0.767,0.07,0,0,0,1,0,0,0
7622,Mon Jan 02 23:30:43 +0000 2017,4,0,,-0.2185,0.187,0.581,0.232,0,1,0,0,0,0,0
7623,Mon Jan 02 23:30:41 +0000 2017,2,0,Dublin,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
7624,Mon Jan 02 23:30:40 +0000 2017,1,0,,0.4939,0.262,0.738,0.0,0,0,1,0,0,0,0
7625,Mon Jan 02 23:30:38 +0000 2017,0,0,Quito,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
7626,Mon Jan 02 23:30:35 +0000 2017,1,0,London,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
7627,Mon Jan 02 23:30:27 +0000 2017,0,0,,-0.0572,0.0,0.942,0.058,1,0,0,0,0,0,0
7628,Mon Jan 02 23:30:10 +0000 2017,0,0,Central Time (US & Canada),0.0,0.0,1.0,0.0,1,0,0,0,0,0,0
7629,Mon Jan 02 23:30:09 +0000 2017,2,0,Pacific Time (US & Canada),-0.3612,0.0,0.828,0.172,1,0,0,0,0,0,0
7630,Mon Jan 02 23:30:05 +0000 2017,3,1,Eastern Time (US & Canada),-0.4404,0.0,0.734,0.266,0,0,0,0,0,0,0
7631,Mon Jan 02 23:30:04 +0000 2017,0,0,,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0
7632,Mon Jan 02 23:30:01 +0000 2017,2,0,Pacific Time (US & Canada),0.1139,0.126,0.874,0.0,0,0,0,0,0,0,0
7633,Mon Jan 02 23:29:57 +0000 2017,3,1,Central Time (US & Canada),0.2263,0.066,0.934,0.0,0,0,0,0,0,0,0
7634,Mon Jan 02 23:29:55 +0000 2017,0,0,Atlantic Time (Canada),-0.296,0.0,0.833,0.167,0,0,0,0,0,0,0
7635,Mon Jan 02 23:29:55 +0000 2017,1,0,Central Time (US & Canada),0.0757,0.206,0.61,0.184,0,0,0,0,0,1,0
7636,Mon Jan 02 23:29:54 +0000 2017,2,0,Eastern Time (US & Canada),0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
7637,Mon Jan 02 23:29:49 +0000 2017,0,0,La Paz,-0.7184,0.0,0.696,0.304,0,0,0,0,0,0,0
7638,Mon Jan 02 23:29:47 +0000 2017,2,0,Pacific Time (US & Canada),0.4404,0.182,0.818,0.0,0,1,0,0,0,0,0
7639,Mon Jan 02 23:29:47 +0000 2017,0,0,Pacific Time (US & Canada),0.2023,0.191,0.65,0.159,0,0,0,0,0,0,0
7640,Mon Jan 02 23:29:46 +0000 2017,24,5,Hawaii,-0.4215,0.0,0.823,0.177,0,0,0,0,0,0,1
7641,Mon Jan 02 23:29:46 +0000 2017,0,0,Atlantic Time (Canada),0.4588,0.231,0.769,0.0,0,0,0,0,0,0,0
7642,Mon Jan 02 23:29:39 +0000 2017,1,2,Pacific Time (US & Canada),0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
7643,Mon Jan 02 23:29:34 +0000 2017,3,0,,-0.296,0.0,0.804,0.196,0,0,0,0,0,0,0
7644,Mon Jan 02 23:29:20 +0000 2017,1,0,Pacific Time (US & Canada),0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
7645,Mon Jan 02 23:29:14 +0000 2017,3,0,,0.7531,0.275,0.725,0.0,0,0,0,0,0,0,0
7646,Mon Jan 02 23:29:11 +0000 2017,0,0,Brasilia,0.1688,0.089,0.911,0.0,0,0,0,0,0,0,0
7647,Mon Jan 02 23:29:03 +0000 2017,0,0,,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
7648,Mon Jan 02 23:29:02 +0000 2017,0,0,Kuala Lumpur,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
7649,Mon Jan 02 23:29:02 +0000 2017,0,0,,-0.2732,0.0,0.881,0.119,0,0,0,0,0,0,0
